Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD11A2_061_Line_Y_1km,MYD11A2_061_Sample_X_1km,MYD11A2_061_LST_Day_1km,MYD11A2_061_QC_Day,MYD11A2_061_QC_Day_bitmask,MYD11A2_061_QC_Day_MODLAND,MYD11A2_061_QC_Day_MODLAND_Description,MYD11A2_061_QC_Day_Data_Quality_flag,MYD11A2_061_QC_Day_Data_Quality_flag_Description,MYD11A2_061_QC_Day_Emis_Error_flag,MYD11A2_061_QC_Day_Emis_Error_flag_Description,MYD11A2_061_QC_Day_LST_Error_Flag,MYD11A2_061_QC_Day_LST_Error_Flag_Description
SriLanka,7,8.0,80.7,2022-03-22,h25v08,239.0,1189.0,305.66,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-03-30,h25v08,239.0,1189.0,305.66,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-04-15,h25v08,239.0,1189.0,304.22,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-04-23,h25v08,239.0,1189.0,304.48,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-05-01,h25v08,239.0,1189.0,304.12,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-05-09,h25v08,239.0,1189.0,303.3,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-05-17,h25v08,239.0,1189.0,300.62,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-05-25,h25v08,239.0,1189.0,304.02,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-06-02,h25v08,239.0,1189.0,301.18,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-06-10,h25v08,239.0,1189.0,304.46,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-06-18,h25v08,239.0,1189.0,302.6,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-06-26,h25v08,239.0,1189.0,298.64,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-07-04,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-07-12,h25v08,239.0,1189.0,305.52,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-07-20,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-07-28,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-08-05,h25v08,239.0,1189.0,304.14,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-08-13,h25v08,239.0,1189.0,306.56,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-08-21,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-08-29,h25v08,239.0,1189.0,297.38,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
SriLanka,7,8.0,80.7,2022-09-06,h25v08,239.0,1189.0,299.58,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-09-14,h25v08,239.0,1189.0,304.84,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-09-22,h25v08,239.0,1189.0,306.98,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-09-30,h25v08,239.0,1189.0,304.88,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-10-08,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-10-16,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-10-24,h25v08,239.0,1189.0,300.42,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-11-01,h25v08,239.0,1189.0,301.14,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-11-09,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-11-17,h25v08,239.0,1189.0,303.3,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-11-25,h25v08,239.0,1189.0,301.14,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-12-03,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-12-11,h25v08,239.0,1189.0,298.6,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-12-19,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-12-27,h25v08,239.0,1189.0,300.66,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-01-01,h25v08,239.0,1189.0,301.54,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-01-09,h25v08,239.0,1189.0,299.82,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-01-17,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-01-25,h25v08,239.0,1189.0,295.04,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-02-02,h25v08,239.0,1189.0,299.34,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-02-10,h25v08,239.0,1189.0,303.72,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-02-18,h25v08,239.0,1189.0,303.24,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-02-26,h25v08,239.0,1189.0,303.52,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-03-06,h25v08,239.0,1189.0,304.48,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-03-14,h25v08,239.0,1189.0,306.04,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-03-22,h25v08,239.0,1189.0,302.08,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-03-30,h25v08,239.0,1189.0,305.06,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-04-07,h25v08,239.0,1189.0,304.32,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-04-15,h25v08,239.0,1189.0,306.34,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-04-23,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-05-01,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-05-09,h25v08,239.0,1189.0,302.1,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-05-17,h25v08,239.0,1189.0,303.62,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-05-25,h25v08,239.0,1189.0,303.72,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-06-02,h25v08,239.0,1189.0,299.14,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-06-10,h25v08,239.0,1189.0,303.78,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-06-18,h25v08,239.0,1189.0,304.88,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-06-26,h25v08,239.0,1189.0,304.42,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-07-04,h25v08,239.0,1189.0,302.44,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
SriLanka,7,8.0,80.7,2023-07-12,h25v08,239.0,1189.0,304.46,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-07-20,h25v08,239.0,1189.0,307.1,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-07-28,h25v08,239.0,1189.0,303.78,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-08-05,h25v08,239.0,1189.0,307.46,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-08-13,h25v08,239.0,1189.0,305.84,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-08-21,h25v08,239.0,1189.0,310.24,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-08-29,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-09-06,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-09-14,h25v08,239.0,1189.0,304.06,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-09-22,h25v08,239.0,1189.0,308.38,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-09-30,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-10-08,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2023-10-16,h25v08,239.0,1189.0,302.62,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-10-24,h25v08,239.0,1189.0,303.1,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-11-01,h25v08,239.0,1189.0,300.62,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-11-09,h25v08,239.0,1189.0,303.7,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-11-17,h25v08,239.0,1189.0,283.72,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-11-25,h25v08,239.0,1189.0,300.02,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-12-03,h25v08,239.0,1189.0,296.88,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2023-12-11,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
