Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP21A2_002_Line_Y_1km,VNP21A2_002_Sample_X_1km,VNP21A2_002_LST_Day_1KM,VNP21A2_002_QC_Day,VNP21A2_002_QC_Day_bitmask,VNP21A2_002_QC_Day_MODLAND,VNP21A2_002_QC_Day_MODLAND_Description,VNP21A2_002_QC_Day_Data_quality_flag,VNP21A2_002_QC_Day_Data_quality_flag_Description,VNP21A2_002_QC_Day_Emissivity_accuracy,VNP21A2_002_QC_Day_Emissivity_accuracy_Description,VNP21A2_002_QC_Day_LST_accuracy,VNP21A2_002_QC_Day_LST_accuracy_Description
SriLanka,7,8.0,80.7,2014-11-01,h25v08,239.0,1189.0,306.36,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
SriLanka,7,8.0,80.7,2014-11-09,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-11-17,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-11-25,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-12-03,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-12-11,h25v08,239.0,1189.0,301.88,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-12-19,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-12-27,h25v08,239.0,1189.0,304.68,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-01-01,h25v08,239.0,1189.0,302.56,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-01-09,h25v08,239.0,1189.0,302.5,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-01-17,h25v08,239.0,1189.0,303.0,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-01-25,h25v08,239.0,1189.0,302.3,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-02-02,h25v08,239.0,1189.0,303.52,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-02-10,h25v08,239.0,1189.0,304.0,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
SriLanka,7,8.0,80.7,2015-02-18,h25v08,239.0,1189.0,304.18,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-02-26,h25v08,239.0,1189.0,305.96,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-03-06,h25v08,239.0,1189.0,304.06,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-03-14,h25v08,239.0,1189.0,306.14,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-03-22,h25v08,239.0,1189.0,306.86,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-03-30,h25v08,239.0,1189.0,308.2,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-04-07,h25v08,239.0,1189.0,306.48,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-04-15,h25v08,239.0,1189.0,307.84,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-04-23,h25v08,239.0,1189.0,305.8,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-05-01,h25v08,239.0,1189.0,307.66,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-05-09,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-05-17,h25v08,239.0,1189.0,305.46,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-05-25,h25v08,239.0,1189.0,307.58,32.0,0b00100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-06-02,h25v08,239.0,1189.0,316.12,48.0,0b00110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-06-10,h25v08,239.0,1189.0,311.26,48.0,0b00110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-06-18,h25v08,239.0,1189.0,309.56,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-06-26,h25v08,239.0,1189.0,307.76,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-07-04,h25v08,239.0,1189.0,312.24,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-07-12,h25v08,239.0,1189.0,309.12,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-07-20,h25v08,239.0,1189.0,309.3,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-07-28,h25v08,239.0,1189.0,310.2,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-08-05,h25v08,239.0,1189.0,309.16,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-08-13,h25v08,239.0,1189.0,308.44,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-08-21,h25v08,239.0,1189.0,312.04,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-08-29,h25v08,239.0,1189.0,306.94,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-09-06,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-09-14,h25v08,239.0,1189.0,304.54,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-09-22,h25v08,239.0,1189.0,303.26,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-09-30,h25v08,239.0,1189.0,308.08,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-10-08,h25v08,239.0,1189.0,305.06,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-10-16,h25v08,239.0,1189.0,302.58,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-10-24,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-11-01,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-11-09,h25v08,239.0,1189.0,305.02,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-11-17,h25v08,239.0,1189.0,301.96,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-11-25,h25v08,239.0,1189.0,305.46,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-12-03,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-12-11,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2015-12-19,h25v08,239.0,1189.0,301.8,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2015-12-27,h25v08,239.0,1189.0,303.66,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-01-01,h25v08,239.0,1189.0,302.72,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-01-09,h25v08,239.0,1189.0,301.36,177.0,0b10110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
SriLanka,7,8.0,80.7,2016-01-17,h25v08,239.0,1189.0,303.86,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-01-25,h25v08,239.0,1189.0,304.2,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-02-02,h25v08,239.0,1189.0,304.0,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-02-10,h25v08,239.0,1189.0,304.96,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-02-18,h25v08,239.0,1189.0,304.42,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-02-26,h25v08,239.0,1189.0,303.08,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-03-05,h25v08,239.0,1189.0,309.68,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-03-13,h25v08,239.0,1189.0,308.2,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-03-21,h25v08,239.0,1189.0,312.74,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-03-29,h25v08,239.0,1189.0,309.64,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-04-06,h25v08,239.0,1189.0,309.36,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2016-04-14,h25v08,239.0,1189.0,306.94,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
