Mean data for CHN  Province= 17: Jilin,  from 1981 to 2026, weekly; version='GC_current'<br>for cropland area only<br>
year,week, SMN,SMT,VCI,TCI, VHI<br>
1987,45, 0.122,273.91, 23.86, 58.01, 40.93,
1987,46, 0.108,271.62, 23.98, 52.24, 38.11,
1987,47, 0.099,269.59, 24.80, 48.35, 36.58,
1987,48, 0.092,267.58, 25.71, 48.80, 37.25,
1987,49, 0.087,265.68, 25.87, 49.07, 37.47,
1987,50, 0.083,264.16, 23.37, 46.40, 34.88,
1987,51, 0.080,263.12, 22.12, 46.14, 34.13,
1987,52, 0.079,262.39, 23.15, 46.30, 34.72,
1988, 1, 0.080,262.36, 24.33, 46.81, 35.57,
1988, 2, 0.084,262.73, 29.63, 45.71, 37.67,
1988, 3, 0.089,263.26, 37.31, 45.79, 41.55,
1988, 4, 0.094,264.09, 42.50, 46.75, 44.63,
1988, 5, 0.098,264.98, 46.62, 50.63, 48.62,
1988, 6, 0.102,266.40, 49.19, 51.83, 50.51,
1988, 7, 0.106,268.03, 51.60, 53.25, 52.42,
1988, 8, 0.109,269.50, 52.01, 57.51, 54.76,
1988, 9, 0.112,271.35, 52.50, 58.95, 55.73,
1988,10, 0.117,273.43, 55.26, 59.31, 57.28,
1988,11, 0.123,275.56, 57.39, 59.97, 58.68,
1988,12, 0.127,277.85, 55.34, 59.93, 57.64,
1988,13, 0.128,279.75, 49.20, 64.18, 56.69,
1988,14, 0.130,281.78, 41.65, 69.10, 55.37,
1988,15, 0.133,283.88, 32.88, 72.25, 52.57,
1988,16, 0.138,285.97, 26.53, 74.69, 50.61,
1988,17, 0.149,288.07, 24.18, 75.29, 49.73,
1988,18, 0.164,289.58, 22.63, 80.05, 51.34,
1988,19, 0.186,290.94, 22.77, 84.07, 53.42,
1988,20, 0.215,292.15, 27.12, 82.73, 54.93,
1988,21, 0.250,293.02, 33.05, 80.35, 56.70,
1988,22, 0.288,294.08, 40.47, 74.63, 57.55,
1988,23, 0.332,295.12, 52.49, 68.39, 60.44,
1988,24, 0.374,296.04, 63.35, 60.70, 62.02,
1988,25, 0.403,296.78, 67.97, 51.81, 59.89,
1988,26, 0.426,296.96, 69.40, 48.97, 59.18,
1988,27, 0.447,296.78, 70.20, 49.32, 59.76,
1988,28, 0.466,296.49, 71.28, 48.93, 60.10,
1988,29, 0.480,296.37, 71.32, 45.38, 58.35,
1988,30, 0.490,296.22, 70.20, 43.95, 57.07,
1988,31, 0.491,295.78, 65.82, 43.87, 54.85,
1988,32, 0.484,295.31, 59.63, 46.15, 52.89,
1988,33, 0.467,294.53, 51.48, 52.71, 52.09,
1988,34, 0.441,293.29, 39.55, 65.19, 52.37,
1988,35, 0.413,292.14, 30.32, 72.74, 51.53,
1988,36, 0.388,291.23, 26.58, 76.15, 51.37,
1988,37, 0.360,290.17, 25.20, 78.64, 51.92,
1988,38, 0.326,288.89, 23.81, 79.21, 51.51,
1988,39, 0.287,287.34, 22.74, 77.45, 50.09,
1988,40, 0.245,285.61, 20.46, 71.94, 46.20,
1988,41, 0.213,284.47, 21.79, 57.83, 39.81,
1988,42, 0.181,282.56, 19.81, 50.49, 35.15,
1988,43, 0.156,280.42, 21.78, 45.26, 33.52,
1988,44, 0.139,278.33, 25.91, 39.36, 32.64,
1988,45, 0.127,276.28, 29.34, 33.05, 31.20,
1988,46, 0.116,274.14, 31.64, 27.67, 29.65,
1988,47, 0.104,271.82, 30.63, 28.09, 29.36,
1988,48, 0.097,269.49, 30.92, 31.88, 31.40,
1988,49, 0.091,267.53, 30.02, 33.25, 31.64,
1988,50, 0.086,265.64, 25.29, 32.72, 29.00,
1988,51, 0.082,264.53, 23.23, 33.14, 28.18,
1988,52, 0.083,264.06, 24.90, 31.06, 27.98,
1989, 1, 0.082,263.92, 24.49, 31.02, 27.75,
1989, 2, 0.080,263.97, 22.66, 32.37, 27.51,
